league,team_name,logo_url
NFL,Arizona Cardinals,https://r2.thesportsdb.com/images/media/team/badge/xvuwtw1420646838.png
NFL,Atlanta Falcons,https://r2.thesportsdb.com/images/media/team/badge/rrpvpr1420658174.png
NFL,Baltimore Ravens,https://r2.thesportsdb.com/images/media/team/badge/einz3p1546172463.png
NFL,Buffalo Bills,https://r2.thesportsdb.com/images/media/team/badge/6pb37b1515849026.png
NFL,Carolina Panthers,https://r2.thesportsdb.com/images/media/team/badge/xxyvvy1420940478.png
NFL,Chicago Bears,https://r2.thesportsdb.com/images/media/team/badge/ji22531698678538.png
NFL,Cincinnati Bengals,https://r2.thesportsdb.com/images/media/team/badge/qqtwwv1420941670.png
NFL,Cleveland Browns,https://r2.thesportsdb.com/images/media/team/badge/squvxy1420942389.png
NFL,Dallas Cowboys,https://r2.thesportsdb.com/images/media/team/badge/wrxssu1450018209.png
NFL,Denver Broncos,https://r2.thesportsdb.com/images/media/team/badge/upsspx1421635647.png
NFL,Detroit Lions,https://r2.thesportsdb.com/images/media/team/badge/lgsgkr1546168257.png
NFL,Green Bay Packers,https://r2.thesportsdb.com/images/media/team/badge/rqpwtr1421434717.png
NFL,Houston Texans,https://r2.thesportsdb.com/images/media/team/badge/wqyryy1421436627.png
NFL,Indianapolis Colts,https://r2.thesportsdb.com/images/media/team/badge/wqqvpx1421434058.png
NFL,Jacksonville Jaguars,https://r2.thesportsdb.com/images/media/team/badge/0mrsd41546427902.png
NFL,Kansas City Chiefs,https://r2.thesportsdb.com/images/media/team/badge/936t161515847222.png
NFL,Las Vegas Raiders,https://r2.thesportsdb.com/images/media/team/badge/xqusqy1421724291.png
NFL,Los Angeles Chargers,https://r2.thesportsdb.com/images/media/team/badge/vrqanp1687734910.png
NFL,Los Angeles Rams,https://r2.thesportsdb.com/images/media/team/badge/8e8v4i1599764614.png
NFL,Miami Dolphins,https://r2.thesportsdb.com/images/media/team/badge/trtusv1421435081.png
NFL,Minnesota Vikings,https://r2.thesportsdb.com/images/media/team/badge/qstqqr1421609163.png
NFL,New England Patriots,https://r2.thesportsdb.com/images/media/team/badge/xtwxyt1421431860.png
NFL,New Orleans Saints,https://r2.thesportsdb.com/images/media/team/badge/nd46c71537821337.png
NFL,New York Giants,https://r2.thesportsdb.com/images/media/team/badge/vxppup1423669459.png
NFL,New York Jets,https://r2.thesportsdb.com/images/media/team/badge/hz92od1607953467.png
NFL,Philadelphia Eagles,https://r2.thesportsdb.com/images/media/team/badge/pnpybf1515852421.png
NFL,Pittsburgh Steelers,https://r2.thesportsdb.com/images/media/team/badge/2975411515853129.png
NFL,San Francisco 49ers,https://r2.thesportsdb.com/images/media/team/badge/bqbtg61539537328.png
NFL,Seattle Seahawks,https://r2.thesportsdb.com/images/media/team/badge/wwuqyr1421434817.png
NFL,Tampa Bay Buccaneers,https://r2.thesportsdb.com/images/media/team/badge/2dfpdl1537820969.png
NFL,Tennessee Titans,https://r2.thesportsdb.com/images/media/team/badge/m48yia1515847376.png
NFL,Washington Commanders,https://r2.thesportsdb.com/images/media/team/badge/rn0c7v1643826119.png
English Premier League,Arsenal,https://r2.thesportsdb.com/images/media/team/badge/uyhbfe1612467038.png
English Premier League,Aston Villa,https://r2.thesportsdb.com/images/media/team/badge/jykrpv1717309891.png
English Premier League,Bournemouth,https://r2.thesportsdb.com/images/media/team/badge/y08nak1534071116.png
English Premier League,Brentford,https://r2.thesportsdb.com/images/media/team/badge/grv1aw1546453779.png
English Premier League,Brighton,https://r2.thesportsdb.com/images/media/team/badge/ywypts1448810904.png
English Premier League,Chelsea,https://r2.thesportsdb.com/images/media/team/badge/yvwvtu1448813215.png
English Premier League,Crystal Palace,https://r2.thesportsdb.com/images/media/team/badge/ia6i3m1656014992.png
English Premier League,Everton,https://r2.thesportsdb.com/images/media/team/badge/eqayrf1523184794.png
English Premier League,Fulham,https://r2.thesportsdb.com/images/media/team/badge/xwwvyt1448811086.png
English Premier League,Ipswich,https://r2.thesportsdb.com/images/media/team/badge/mdj1ey1634670785.png
English Premier League,Leicester,https://r2.thesportsdb.com/images/media/team/badge/xtxwtu1448813356.png
English Premier League,Liverpool,https://r2.thesportsdb.com/images/media/team/badge/kfaher1737969724.png
English Premier League,Manchester City,https://r2.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png
English Premier League,Manchester United,https://r2.thesportsdb.com/images/media/team/badge/xzqdr11517660252.png
English Premier League,Newcastle,https://r2.thesportsdb.com/images/media/team/badge/lhwuiz1621593302.png
English Premier League,Nottingham Forest,https://r2.thesportsdb.com/images/media/team/badge/bk4qjs1546440351.png
English Premier League,Southampton,https://r2.thesportsdb.com/images/media/team/badge/ggqtd01621593274.png
English Premier League,Tottenham,https://r2.thesportsdb.com/images/media/team/badge/dfyfhl1604094109.png
English Premier League,West Ham,https://r2.thesportsdb.com/images/media/team/badge/yutyxs1467459956.png
English Premier League,Wolves,https://r2.thesportsdb.com/images/media/team/badge/u9qr031621593327.png
NBA,Atlanta Hawks,https://r2.thesportsdb.com/images/media/team/badge/q3bx641635067495.png
NBA,Boston Celtics,https://r2.thesportsdb.com/images/media/team/badge/4j85bn1667936589.png
NBA,Brooklyn Nets,https://r2.thesportsdb.com/images/media/team/badge/hkafe61739948361.png
NBA,Charlotte Hornets,https://r2.thesportsdb.com/images/media/team/badge/xqtvvp1422380623.png
NBA,Chicago Bulls,https://r2.thesportsdb.com/images/media/team/badge/yk7swg1547214677.png
